Datetime,Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
2019-11-05 21:30:00,94.6,33.3,558.8,130.7,82,75,79,6,29.8
2019-11-05 22:00:00,94.2,33.2,550.7,129.2,82,75,79,3,29.8
2019-11-05 22:30:00,93.4,33.2,549.5,128.0,82,75,79,2,29.8
2019-11-05 23:00:00,93.5,33.3,550.3,129.2,82,75,79,2,29.8
2019-11-05 23:30:00,93.2,33.2,547.6,129.1,84,73,70,3,29.83
2019-11-06 00:00:00,90.0,33.0,526.0,124.6,84,73,70,6,29.83
2019-11-06 00:30:00,85.4,32.5,478.8,114.0,84,73,70,5,29.83
2019-11-06 01:00:00,85.6,32.4,471.3,114.0,82,73,74,3,29.8
2019-11-06 01:30:00,85.2,32.4,469.1,114.0,75,73,94,15,29.8
2019-11-06 02:00:00,85.0,32.3,462.6,112.0,77,73,89,8,29.8
2019-11-06 02:30:00,85.1,32.2,458.4,111.0,77,73,89,7,29.8
2019-11-06 03:00:00,90.3,32.2,461.6,111.2,77,73,89,6,29.77
2019-11-06 03:30:00,91.6,32.2,470.0,112.0,77,73,89,5,29.77
2019-11-06 04:00:00,91.6,32.2,472.2,113.1,77,73,89,5,29.77
2019-11-06 04:30:00,91.1,32.2,465.5,111.7,77,73,89,2,29.77
2019-11-06 05:00:00,92.6,32.2,473.5,111.8,77,73,89,3,29.77
2019-11-06 05:30:00,95.3,32.6,491.8,116.5,77,75,94,2,29.77
2019-11-06 06:00:00,94.0,32.4,468.4,114.0,77,75,94,3,29.77
2019-11-06 06:30:00,94.1,32.4,477.7,114.0,77,73,89,2,29.77
2019-11-06 07:00:00,101.0,33.0,539.9,126.3,77,75,94,1,29.77
2019-11-06 07:30:00,117.4,34.1,615.2,144.0,79,73,83,3,29.8
2019-11-06 08:00:00,116.7,34.2,625.8,143.9,81,73,79,2,29.8
2019-11-06 08:30:00,116.3,34.3,628.0,143.5,81,73,79,5,29.83
2019-11-06 09:00:00,114.8,34.3,633.0,143.6,84,73,70,7,29.83
2019-11-06 09:30:00,116.2,32.2,795.4,225.2,84,73,70,7,29.83
2019-11-06 10:00:00,117.2,31.3,687.8,194.2,88,75,66,9,29.8
2019-11-06 10:30:00,111.4,31.2,671.1,189.6,88,73,62,6,29.83
2019-11-06 11:00:00,110.8,31.4,665.7,191.4,90,72,55,6,29.8
2019-11-06 11:30:00,111.3,31.5,673.4,193.6,90,72,55,5,29.8
2019-11-06 12:00:00,112.4,31.9,685.0,199.4,91,75,59,3,29.8
2019-11-06 12:30:00,111.7,31.8,677.4,197.8,88,75,66,8,29.77
2019-11-06 13:00:00,113.4,32.0,693.2,201.5,86,75,70,9,29.77
2019-11-06 13:30:00,114.7,32.4,706.3,208.6,81,73,79,7,29.77
2019-11-06 14:00:00,115.2,32.4,710.2,209.8,79,73,83,7,29.77
2019-11-06 14:30:00,115.1,32.2,704.8,206.0,82,73,74,1,29.74
2019-11-06 15:00:00,114.6,31.9,696.8,202.5,86,72,62,5,29.74
2019-11-06 15:30:00,114.2,31.8,698.6,202.1,88,72,58,5,29.74
2019-11-06 16:00:00,112.8,31.6,684.7,196.2,86,73,66,6,29.74
2019-11-06 16:30:00,111.3,31.1,663.0,188.0,84,75,74,9,29.71
2019-11-06 17:00:00,110.8,30.8,653.1,183.0,84,73,70,8,29.74
2019-11-06 17:30:00,110.7,31.0,663.2,186.5,84,75,74,6,29.74
2019-11-06 18:00:00,110.0,30.9,658.9,185.8,84,73,70,5,29.74
2019-11-06 18:30:00,108.0,30.9,654.0,183.8,82,73,74,3,29.77
2019-11-06 19:00:00,97.7,30.5,593.5,156.9,82,73,74,8,29.77
2019-11-06 19:30:00,85.5,32.7,569.9,130.3,82,73,74,6,29.77
2019-11-06 20:00:00,94.6,32.6,547.2,126.0,82,73,74,5,29.77
2019-11-06 20:30:00,93.9,32.7,549.5,126.3,82,73,74,6,29.8
2019-11-06 21:00:00,93.4,32.5,545.0,124.8,82,75,79,5,29.8
2019-11-06 21:30:00,92.2,32.4,530.9,120.2,82,75,79,6,29.8
2019-11-06 22:00:00,92.0,32.2,528.5,119.4,82,75,79,3,29.8
2019-11-06 22:30:00,91.0,32.1,520.1,117.2,82,75,79,2,29.8
2019-11-06 23:00:00,91.6,32.4,530.0,120.0,82,75,79,2,29.8
2019-11-06 23:30:00,91.9,32.9,538.4,125.4,84,73,70,3,29.83
2019-11-07 00:00:00,90.0,32.9,527.8,123.5,84,73,70,6,29.83
2019-11-07 00:30:00,87.1,32.5,498.1,115.0,84,73,70,5,29.83
2019-11-07 01:00:00,86.5,32.4,488.8,114.3,82,73,74,3,29.8
2019-11-07 01:30:00,86.2,32.4,484.9,114.2,75,73,94,15,29.8
2019-11-07 02:00:00,86.4,32.5,486.0,115.6,77,73,89,8,29.8
2019-11-07 02:30:00,86.1,32.4,481.0,114.0,77,73,89,7,29.8
2019-11-07 03:00:00,86.5,32.3,479.9,114.1,77,73,89,6,29.77
2019-11-07 03:30:00,87.2,32.4,490.3,114.5,77,73,89,5,29.77
2019-11-07 04:00:00,87.2,32.4,492.9,115.7,77,73,89,5,29.77
2019-11-07 04:30:00,86.7,32.2,484.9,113.1,77,73,89,2,29.77
2019-11-07 05:00:00,87.7,32.1,490.5,112.5,77,73,89,3,29.77
2019-11-07 05:30:00,90.0,32.5,511.7,118.0,77,75,94,2,29.77
2019-11-07 06:00:00,89.6,32.4,505.2,116.6,77,75,94,3,29.77
2019-11-07 06:30:00,89.6,32.3,506.1,116.0,77,73,89,2,29.77
2019-11-07 07:00:00,93.3,32.6,538.0,122.9,77,75,94,1,29.77
2019-11-07 07:30:00,115.0,33.7,629.2,144.0,79,73,83,3,29.8
2019-11-07 08:00:00,116.2,31.7,762.8,213.8,81,73,79,2,29.8
2019-11-07 08:30:00,113.3,31.0,681.7,191.5,81,73,79,5,29.83
2019-11-07 09:00:00,113.3,31.5,690.0,196.6,84,73,70,7,29.83
2019-11-07 09:30:00,114.0,31.9,709.4,204.5,84,73,70,7,29.83
2019-11-07 10:00:00,113.9,32.2,711.6,208.7,88,75,66,9,29.8
2019-11-07 10:30:00,114.3,32.2,708.8,207.4,88,73,62,6,29.83
2019-11-07 11:00:00,114.5,31.9,698.2,201.9,90,72,55,6,29.8
2019-11-07 11:30:00,115.1,31.8,705.1,203.6,90,72,55,5,29.8
2019-11-07 12:00:00,114.7,31.7,695.9,200.5,91,75,59,3,29.8
2019-11-07 12:30:00,114.8,31.8,697.1,201.4,88,75,66,8,29.77
2019-11-07 13:00:00,114.3,31.7,690.8,198.5,86,75,70,9,29.77
2019-11-07 13:30:00,112.9,31.3,674.4,190.8,81,73,79,7,29.77
2019-11-07 14:00:00,113.1,31.3,670.8,191.1,79,73,83,7,29.77
2019-11-07 14:30:00,113.5,31.3,676.3,192.6,82,73,74,1,29.74
2019-11-07 15:00:00,113.2,31.2,673.5,190.2,86,72,62,5,29.74
2019-11-07 15:30:00,114.2,31.4,685.4,194.8,88,72,58,5,29.74
2019-11-07 16:00:00,115.3,31.6,701.7,199.2,86,73,66,6,29.74
2019-11-07 16:30:00,114.6,31.5,691.2,196.5,84,75,74,9,29.71
2019-11-07 17:00:00,113.3,31.3,687.3,192.4,84,73,70,8,29.74
2019-11-07 17:30:00,112.6,31.2,679.6,191.2,84,75,74,6,29.74
2019-11-07 18:00:00,112.2,31.0,676.8,188.6,84,73,70,5,29.74
2019-11-07 18:30:00,110.2,31.0,666.6,186.5,82,73,74,3,29.77
2019-11-07 19:00:00,103.3,30.9,626.1,178.1,82,73,74,8,29.77
2019-11-07 19:30:00,83.5,32.2,543.4,123.1,82,73,74,6,29.77
2019-11-07 20:00:00,95.0,32.9,555.3,129.7,82,73,74,5,29.77
2019-11-07 20:30:00,94.0,33.2,560.6,131.0,82,73,74,6,29.8
2019-11-07 21:00:00,94.9,33.7,573.6,136.4,82,75,79,5,29.8
2019-11-07 21:30:00,93.7,33.6,555.1,132.7,82,75,79,6,29.8
2019-11-07 22:00:00,93.9,33.6,556.4,132.4,82,75,79,3,29.8
2019-11-07 22:30:00,94.5,33.7,566.4,134.0,82,75,79,2,29.8
2019-11-07 23:00:00,95.0,33.9,573.3,137.6,82,75,79,2,29.8
2019-11-07 23:30:00,94.6,33.8,569.6,135.7,84,73,70,3,29.83
2019-11-08 00:00:00,92.9,33.6,561.1,135.0,84,73,70,6,29.83
2019-11-08 00:30:00,89.6,33.2,521.6,128.9,84,73,70,5,29.83
2019-11-08 01:00:00,89.2,33.1,517.6,129.0,82,73,74,3,29.8
2019-11-08 01:30:00,89.0,33.1,512.1,128.7,75,73,94,15,29.8
2019-11-08 02:00:00,88.9,33.0,508.6,127.1,77,73,89,8,29.8
2019-11-08 02:30:00,88.5,33.1,509.4,127.9,77,73,89,7,29.8
2019-11-08 03:00:00,89.2,32.9,508.5,126.0,77,73,89,6,29.77
2019-11-08 03:30:00,89.8,32.8,513.6,126.0,77,73,89,5,29.77
2019-11-08 04:00:00,89.5,32.7,513.9,124.9,77,73,89,5,29.77
2019-11-08 04:30:00,89.4,32.4,506.2,122.1,77,73,89,2,29.77
2019-11-08 05:00:00,89.2,32.0,497.7,118.1,77,73,89,3,29.77
2019-11-08 05:30:00,89.8,31.7,501.9,115.9,77,75,94,2,29.77
2019-11-08 06:00:00,88.4,31.1,481.8,109.5,77,75,94,3,29.77
2019-11-08 06:30:00,89.1,31.2,490.1,111.0,77,73,89,2,29.77
2019-11-08 07:00:00,94.1,31.8,549.2,121.4,77,75,94,1,29.77
2019-11-08 07:30:00,114.3,31.3,702.4,174.1,79,73,83,3,29.8
2019-11-08 08:00:00,120.3,30.4,696.4,190.9,81,73,79,2,29.8
2019-11-08 08:30:00,85.3,31.6,598.6,132.0,81,73,79,5,29.83
2019-11-08 09:00:00,100.4,31.8,631.3,139.1,84,73,70,7,29.83
2019-11-08 09:30:00,100.1,30.7,573.0,120.3,84,73,70,7,29.83
2019-11-08 10:00:00,97.7,30.5,566.3,116.1,88,75,66,9,29.8
2019-11-08 10:30:00,101.2,31.1,592.8,125.4,88,73,62,6,29.83
2019-11-08 11:00:00,98.7,30.8,587.8,122.6,90,72,55,6,29.8
2019-11-08 11:30:00,99.1,30.8,582.2,121.3,90,72,55,5,29.8
2019-11-08 12:00:00,101.1,30.8,594.0,123.1,91,75,59,3,29.8
2019-11-08 12:30:00,104.3,31.0,598.8,126.1,88,75,66,8,29.77
2019-11-08 13:00:00,104.5,31.0,593.3,124.5,86,75,70,9,29.77
2019-11-08 13:30:00,105.7,31.5,607.7,130.3,81,73,79,7,29.77
2019-11-08 14:00:00,107.1,31.4,616.1,131.8,79,73,83,7,29.77
2019-11-08 14:30:00,108.4,31.8,622.9,135.9,82,73,74,1,29.74
2019-11-08 15:00:00,107.2,31.4,611.2,131.5,86,72,62,5,29.74
2019-11-08 15:30:00,107.4,31.6,614.8,132.2,88,72,58,5,29.74
2019-11-08 16:00:00,107.9,32.2,625.3,139.0,86,73,66,6,29.74
2019-11-08 16:30:00,106.4,31.7,610.0,132.3,84,75,74,9,29.71
2019-11-08 17:00:00,103.9,31.0,585.5,123.4,84,73,70,8,29.74
2019-11-08 17:30:00,102.9,31.3,588.4,124.4,84,75,74,6,29.74
2019-11-08 18:00:00,103.5,31.3,590.3,125.0,84,73,70,5,29.74
2019-11-08 18:30:00,100.8,31.2,582.5,122.7,82,73,74,3,29.77
2019-11-08 19:00:00,97.0,31.1,553.4,116.9,82,73,74,8,29.77
2019-11-08 19:30:00,87.0,30.3,482.8,110.7,82,73,74,6,29.77
2019-11-08 20:00:00,86.9,30.3,473.2,111.5,82,73,74,5,29.77
2019-11-08 20:30:00,87.0,30.3,474.1,111.0,82,73,74,6,29.8
2019-11-08 21:00:00,87.1,30.5,474.9,112.9,82,75,79,5,29.8
2019-11-08 21:30:00,86.5,30.6,468.0,113.3,82,75,79,6,29.8
2019-11-08 22:00:00,87.5,30.7,470.5,114.5,82,75,79,3,29.8
2019-11-08 22:30:00,87.9,31.0,475.2,117.0,82,75,79,2,29.8
2019-11-08 23:00:00,88.2,31.2,482.2,119.0,82,75,79,2,29.8
2019-11-08 23:30:00,87.9,31.2,482.2,119.5,84,73,70,3,29.83
2019-11-09 00:00:00,85.7,30.9,465.7,115.7,84,73,70,6,29.83
2019-11-09 00:30:00,82.9,30.5,437.7,109.2,84,73,70,5,29.83
2019-11-09 01:00:00,82.8,30.4,430.7,107.6,82,73,74,3,29.8
2019-11-09 01:30:00,82.9,30.4,425.1,105.9,75,73,94,15,29.8
2019-11-09 02:00:00,82.6,30.4,422.9,105.0,77,73,89,8,29.8
2019-11-09 02:30:00,82.8,30.4,424.7,106.6,77,73,89,7,29.8
2019-11-09 03:00:00,83.3,30.5,427.1,106.5,77,73,89,6,29.77
2019-11-09 03:30:00,85.1,31.0,447.5,113.4,77,73,89,5,29.77
2019-11-09 04:00:00,85.2,31.3,454.6,117.1,77,73,89,5,29.77
2019-11-09 04:30:00,85.1,31.4,455.4,117.0,77,73,89,2,29.77
2019-11-09 05:00:00,84.7,31.1,450.0,115.0,77,73,89,3,29.77
2019-11-09 05:30:00,80.9,30.8,431.4,109.4,77,75,94,2,29.77
2019-11-09 06:00:00,80.5,30.6,429.8,108.0,77,75,94,3,29.77
2019-11-09 06:30:00,81.5,30.6,439.7,109.6,77,73,89,2,29.77
2019-11-09 07:00:00,85.6,31.0,470.5,116.4,77,75,94,1,29.77
2019-11-09 07:30:00,98.1,31.8,541.2,119.9,79,73,83,3,29.8
2019-11-09 08:00:00,97.6,32.0,542.2,121.4,81,73,79,2,29.8
2019-11-09 08:30:00,100.2,32.5,594.2,132.0,81,73,79,5,29.83
2019-11-09 09:00:00,100.8,32.7,587.4,131.9,84,73,70,7,29.83
2019-11-09 09:30:00,102.2,33.4,600.2,138.8,84,73,70,7,29.83
2019-11-09 10:00:00,106.3,33.9,613.1,143.9,88,75,66,9,29.8
2019-11-09 10:30:00,110.7,34.2,621.6,143.9,88,73,62,6,29.83
2019-11-09 11:00:00,110.6,34.1,627.5,144.0,90,72,55,6,29.8
2019-11-09 11:30:00,110.6,33.5,634.1,143.7,90,72,55,5,29.8
2019-11-09 12:00:00,107.1,32.6,629.0,142.1,91,75,59,3,29.8
2019-11-09 12:30:00,103.7,32.4,593.4,132.3,88,75,66,8,29.77
2019-11-09 13:00:00,103.8,33.5,611.6,140.4,86,75,70,9,29.77
2019-11-09 13:30:00,104.4,33.9,607.8,143.2,81,73,79,7,29.77
2019-11-09 14:00:00,105.9,33.9,613.6,143.8,79,73,83,7,29.77
2019-11-09 14:30:00,106.1,33.8,618.9,143.6,82,73,74,1,29.74
2019-11-09 15:00:00,106.9,33.9,618.1,143.7,86,72,62,5,29.74
2019-11-09 15:30:00,106.1,33.7,620.4,143.4,88,72,58,5,29.74
2019-11-09 16:00:00,105.1,33.5,621.3,144.0,86,73,66,6,29.74
2019-11-09 16:30:00,103.4,33.2,606.9,139.4,84,75,74,9,29.71
2019-11-09 17:00:00,101.9,32.7,591.2,133.5,84,73,70,8,29.74
2019-11-09 17:30:00,100.2,32.5,576.7,128.9,84,75,74,6,29.74
2019-11-09 18:00:00,100.4,32.7,585.8,131.8,84,73,70,5,29.74
2019-11-09 18:30:00,99.2,32.9,581.1,132.5,82,73,74,3,29.77
2019-11-09 19:00:00,95.5,32.0,544.6,119.2,82,73,74,8,29.77
2019-11-09 19:30:00,89.4,31.1,497.6,117.0,82,73,74,6,29.77
2019-11-09 20:00:00,88.9,31.0,489.4,118.6,82,73,74,5,29.77
2019-11-09 20:30:00,88.3,31.1,481.2,117.9,82,73,74,6,29.8
2019-11-09 21:00:00,87.7,31.0,472.9,116.5,82,75,79,5,29.8
2019-11-09 21:30:00,87.2,30.9,464.2,114.3,82,75,79,6,29.8
2019-11-09 22:00:00,87.8,30.9,467.2,115.2,82,75,79,3,29.8
2019-11-09 22:30:00,88.3,31.2,481.0,118.8,82,75,79,2,29.8
2019-11-09 23:00:00,88.1,31.3,481.4,120.0,82,75,79,2,29.8
2019-11-09 23:30:00,87.7,31.2,476.8,119.6,79,75,89,2,29.86
2019-11-10 00:00:00,85.7,31.1,466.6,117.1,79,75,89,2,29.86
2019-11-10 00:30:00,83.1,30.5,435.0,108.6,79,73,83,2,29.86
2019-11-10 01:00:00,82.8,30.2,421.1,104.4,79,73,83,2,29.86
2019-11-10 01:30:00,82.9,29.9,406.7,101.0,79,73,83,2,29.83
2019-11-10 02:00:00,82.0,29.6,394.1,97.1,79,73,83,2,29.83
2019-11-10 02:30:00,82.0,29.6,397.3,96.9,81,73,79,3,29.83
2019-11-10 03:00:00,82.8,29.7,401.4,98.9,81,73,79,2,29.83
2019-11-10 03:30:00,83.9,29.9,412.6,101.6,81,73,79,5,29.83
2019-11-10 04:00:00,80.6,29.8,406.6,99.6,79,72,78,9,29.83
2019-11-10 04:30:00,79.9,29.5,403.9,97.0,79,72,78,6,29.83
2019-11-10 05:00:00,78.9,29.3,396.4,96.1,79,72,78,5,29.83
2019-11-10 05:30:00,77.6,29.0,385.2,92.1,79,72,78,3,29.8
2019-11-10 06:00:00,76.5,28.5,378.6,89.0,77,72,83,1,29.8
2019-11-10 06:30:00,77.4,29.4,394.8,95.2,77,72,83,2,29.8
2019-11-10 07:00:00,82.3,29.1,430.1,98.0,79,73,83,2,29.83
2019-11-10 07:30:00,86.1,29.4,448.4,102.8,79,73,83,3,29.83
2019-11-10 08:00:00,85.1,29.5,457.0,103.9,79,73,83,2,29.83
2019-11-10 08:30:00,84.7,29.8,456.5,106.3,82,73,74,6,29.86
2019-11-10 09:00:00,86.7,30.1,471.0,109.7,84,73,70,5,29.86
2019-11-10 09:30:00,89.7,30.7,490.9,114.6,84,73,70,5,29.86
2019-11-10 10:00:00,90.9,30.9,496.8,117.1,88,70,55,7,29.86
2019-11-10 10:30:00,91.6,30.8,499.2,115.8,88,70,55,7,29.86
2019-11-10 11:00:00,94.7,31.2,524.6,113.1,90,70,52,3,29.86
2019-11-10 11:30:00,94.3,31.7,527.5,116.5,91,70,49,2,29.83
2019-11-10 12:00:00,94.4,31.9,533.6,119.5,91,68,46,5,29.83
2019-11-10 12:30:00,96.2,32.6,555.5,125.0,91,70,49,5,29.8
2019-11-10 13:00:00,97.2,33.3,571.8,131.0,91,68,46,9,29.77
2019-11-10 13:30:00,98.3,33.4,578.9,133.6,90,72,55,8,29.77
2019-11-10 14:00:00,96.2,32.6,555.0,124.4,90,72,55,8,29.74
2019-11-10 14:30:00,96.8,32.7,558.2,125.4,91,73,55,7,29.74
2019-11-10 15:00:00,97.8,33.5,573.3,133.3,90,75,62,7,29.71
2019-11-10 15:30:00,98.5,33.4,587.1,134.7,90,75,62,8,29.71
2019-11-10 16:00:00,98.7,33.6,585.4,135.3,90,73,59,7,29.68
2019-11-10 16:30:00,98.1,33.2,572.1,131.7,88,73,62,7,29.68
2019-11-10 17:00:00,97.2,32.9,562.5,128.9,88,73,62,6,29.71
2019-11-10 17:30:00,93.6,31.5,520.2,115.0,88,73,62,6,29.71
2019-11-10 18:00:00,92.9,31.6,517.6,116.9,86,73,66,5,29.71
2019-11-10 18:30:00,94.6,32.9,546.3,129.0,86,72,62,3,29.74
2019-11-10 19:00:00,93.0,32.7,535.7,129.4,86,73,66,2,29.74
2019-11-10 19:30:00,90.0,31.5,498.8,123.4,86,73,66,1,29.77
2019-11-10 20:00:00,89.5,31.6,495.1,123.1,84,73,70,2,29.77
2019-11-10 20:30:00,89.1,31.5,490.8,122.6,84,73,70,2,29.77
2019-11-10 21:00:00,88.7,31.5,492.0,122.8,84,73,70,1,29.8
2019-11-10 21:30:00,89.0,31.5,495.9,123.1,84,75,74,2,29.8
2019-11-10 22:00:00,90.4,32.0,506.4,128.2,84,75,74,2,29.8
2019-11-10 22:30:00,91.7,32.2,522.4,132.0,84,75,74,2,29.83
2019-11-10 23:00:00,91.1,32.1,520.3,130.1,82,75,79,2,29.83
2019-11-10 23:30:00,90.0,31.8,508.5,126.5,82,77,84,1,29.8
2019-11-11 00:00:00,86.9,31.5,483.3,122.1,82,77,84,3,29.8
2019-11-11 00:30:00,83.8,31.0,453.3,115.0,82,77,84,2,29.8
2019-11-11 01:00:00,84.3,31.1,451.3,114.6,82,77,84,2,29.8
2019-11-11 01:30:00,84.2,31.2,449.7,114.9,82,77,84,3,29.77
2019-11-11 02:00:00,84.3,31.4,450.4,117.0,82,77,84,2,29.77
2019-11-11 02:30:00,84.1,31.3,446.9,116.5,81,77,89,3,29.77
2019-11-11 03:00:00,84.5,31.2,448.7,115.5,81,77,89,2,29.77
2019-11-11 03:30:00,85.5,31.3,461.7,116.9,81,77,89,3,29.77
2019-11-11 04:00:00,85.2,31.2,459.3,117.0,81,77,89,2,29.77
2019-11-11 04:30:00,85.2,31.3,460.5,117.1,81,77,89,2,29.77
2019-11-11 05:00:00,86.8,31.5,471.8,120.2,81,77,89,2,29.77
2019-11-11 05:30:00,88.8,31.7,492.1,124.6,81,77,89,2,29.77
2019-11-11 06:00:00,88.6,31.7,479.1,123.3,81,77,89,3,29.77
2019-11-11 06:30:00,93.5,32.2,533.7,129.4,81,77,89,1,29.8
2019-11-11 07:00:00,103.8,32.7,580.7,131.0,81,77,89,3,29.8
2019-11-11 07:30:00,124.2,31.0,727.4,196.8,82,77,84,2,29.8
2019-11-11 08:00:00,121.3,30.7,696.6,189.6,82,77,84,3,29.83
2019-11-11 08:30:00,114.7,30.9,689.7,189.5,84,77,79,3,29.83
2019-11-11 09:00:00,112.3,30.7,669.5,184.5,86,77,74,3,29.83
2019-11-11 09:30:00,110.5,30.5,652.3,179.1,88,77,70,3,29.83
2019-11-11 10:00:00,84.5,31.7,582.6,127.5,88,75,66,2,29.83
2019-11-11 10:30:00,102.6,33.5,626.8,143.7,88,77,70,5,29.83
2019-11-11 11:00:00,109.6,31.2,737.8,208.0,88,75,66,2,29.83
2019-11-11 11:30:00,96.7,31.0,644.6,157.8,90,73,59,5,29.83
2019-11-11 12:00:00,106.2,31.6,772.6,233.8,90,72,55,7,29.83
2019-11-11 12:30:00,98.9,30.9,680.9,220.0,90,73,59,6,29.8
2019-11-11 13:00:00,98.5,31.1,679.8,218.5,91,73,55,5,29.77
2019-11-11 13:30:00,99.7,31.6,671.3,224.3,91,73,55,6,29.77
2019-11-11 14:00:00,105.5,32.2,719.1,231.6,90,73,59,8,29.77
2019-11-11 14:30:00,100.5,32.2,651.1,198.9,90,75,62,5,29.74
2019-11-11 15:00:00,90.9,34.3,616.2,142.2,90,75,62,5,29.74
2019-11-11 15:30:00,87.1,33.4,619.9,134.8,84,73,70,3,29.74
2019-11-11 16:00:00,126.6,34.0,948.5,257.6,84,70,62,3,29.74
2019-11-11 16:30:00,117.8,32.8,725.4,212.4,82,73,74,1,29.74
2019-11-11 17:00:00,100.6,33.3,715.4,190.4,82,75,79,3,29.77
2019-11-11 17:30:00,118.7,32.6,780.8,228.9,82,75,79,2,29.77
2019-11-11 18:00:00,113.9,31.7,708.7,202.8,82,73,74,5,29.77
2019-11-11 18:30:00,111.4,31.4,690.6,197.2,82,75,79,1,29.77
2019-11-11 19:00:00,108.2,31.2,667.5,190.1,82,75,79,2,29.77
2019-11-11 19:30:00,84.5,32.7,572.7,132.9,82,75,79,3,29.8
2019-11-11 20:00:00,100.4,33.4,599.2,140.7,81,75,84,3,29.8
